,Date,Portfolio_Value,Cash,Exposure,Total_Shares,Price
365,2016-06-14,114328.04915332794,114328.04915332794,0.0,0,19.685989379882812
366,2016-06-15,114328.04915332794,114328.04915332794,0.0,0,19.601043701171875
367,2016-06-16,114328.04915332794,114328.04915332794,0.0,0,19.803091049194336
368,2016-06-17,114328.04915332794,114328.04915332794,0.0,0,19.559711456298828
369,2016-06-20,114328.04915332794,114328.04915332794,0.0,0,19.920185089111328
370,2016-06-21,114328.04915332794,114328.04915332794,0.0,0,20.10157012939453
371,2016-06-22,114328.04915332794,114328.04915332794,0.0,0,19.979881286621094
372,2016-06-23,114328.04915332794,114328.04915332794,0.0,0,20.776594161987305
373,2016-06-24,114328.04915332794,114328.04915332794,0.0,0,18.52420997619629
374,2016-06-27,114328.04915332794,94329.72515201569,0.19998324001312257,1142,17.511667251586914
375,2016-06-28,115369.00064182281,94329.72515201569,0.19998324001312257,1142,18.42318344116211
376,2016-06-29,116514.83643817902,94329.72515201569,0.19998324001312257,1142,19.426542282104492
377,2016-06-30,117393.22073459625,94329.72515201569,0.19998324001312257,1142,20.19570541381836
378,2016-07-01,117524.32394123077,94329.72515201569,0.19998324001312257,1142,20.31050682067871
379,2016-07-05,117081.19688892365,94329.72515201569,0.19998324001312257,1142,19.9224796295166
380,2016-07-06,117461.3937921524,94329.72515201569,0.19998324001312257,1142,20.255401611328125
381,2016-07-07,117403.70219516754,94329.72515201569,0.19998324001312257,1142,20.204883575439453
382,2016-07-08,118460.3954782486,94329.72515201569,0.19998324001312257,1142,21.130184173583984
383,2016-07-11,118712.10518360138,94329.72515201569,0.19998324001312257,1142,21.350595474243164
384,2016-07-12,119223.4074716568,94329.72515201569,0.19998324001312257,1142,21.798320770263672
385,2016-07-13,119233.89764499664,94329.72515201569,0.19998324001312257,1142,21.807506561279297
386,2016-07-14,119632.44581699371,94329.72515201569,0.19998324001312257,1142,22.156497955322266
387,2016-07-15,119524.94550037384,94329.72515201569,0.19998324001312257,1142,22.06236457824707
388,2016-07-18,119742.57521152496,94329.72515201569,0.19998324001312257,1142,22.252933502197266
389,2016-07-19,119640.30909061432,94329.72515201569,0.19998324001312257,1142,22.16338348388672
390,2016-07-20,119975.9314699173,94329.72515201569,0.19998324001312257,1142,22.457273483276367
391,2016-07-21,119666.53234577179,94329.72515201569,0.19998324001312257,1142,22.18634605407715
392,2016-07-22,120007.39763355255,94329.72515201569,0.19998324001312257,1142,22.484827041625977
393,2016-07-25,119805.50100421906,119805.50100421906,0.0,0,22.308034896850586
394,2016-07-26,119805.50100421906,119805.50100421906,0.0,0,22.32411003112793
395,2016-07-27,119805.50100421906,119805.50100421906,0.0,0,22.262113571166992
396,2016-07-28,119805.50100421906,119805.50100421906,0.0,0,22.335586547851562
397,2016-07-29,119805.50100421906,119805.50100421906,0.0,0,22.457273483276367
398,2016-08-01,119805.50100421906,119805.50100421906,0.0,0,22.365440368652344
399,2016-08-02,119805.50100421906,119805.50100421906,0.0,0,21.94985580444336
400,2016-08-03,119805.50100421906,119805.50100421906,0.0,0,22.142719268798828
401,2016-08-04,119805.50100421906,119805.50100421906,0.0,0,22.20701026916504
402,2016-08-05,119805.50100421906,119805.50100421906,0.0,0,22.760351181030273
403,2016-08-08,119805.50100421906,119805.50100421906,0.0,0,22.719022750854492
404,2016-08-09,119805.50100421906,119805.50100421906,0.0,0,22.753461837768555
405,2016-08-10,119805.50100421906,119805.50100421906,0.0,0,22.590444564819336
406,2016-08-11,119805.50100421906,119805.50100421906,0.0,0,22.904996871948242
407,2016-08-12,119805.50100421906,119805.50100421906,0.0,0,22.831527709960938
408,2016-08-15,119805.50100421906,119805.50100421906,0.0,0,23.054237365722656
409,2016-08-16,119805.50100421906,119805.50100421906,0.0,0,22.686880111694336
410,2016-08-17,119805.50100421906,119805.50100421906,0.0,0,22.79019546508789
411,2016-08-18,119805.50100421906,119805.50100421906,0.0,0,22.960102081298828
412,2016-08-19,119805.50100421906,119805.50100421906,0.0,0,22.84530258178711
413,2016-08-22,119805.50100421906,119805.50100421906,0.0,0,22.83612060546875
414,2016-08-23,119805.50100421906,119805.50100421906,0.0,0,22.957807540893555
415,2016-08-24,119805.50100421906,119805.50100421906,0.0,0,22.64324951171875
416,2016-08-25,119805.50100421906,119805.50100421906,0.0,0,22.56059455871582
417,2016-08-26,119805.50100421906,119805.50100421906,0.0,0,22.43431854248047
418,2016-08-29,119805.50100421906,119805.50100421906,0.0,0,22.762645721435547
419,2016-08-30,119805.50100421906,119805.50100421906,0.0,0,22.645545959472656
420,2016-08-31,119805.50100421906,119805.50100421906,0.0,0,22.457273483276367
421,2016-09-01,119805.50100421906,119805.50100421906,0.0,0,22.46416473388672
422,2016-09-02,119805.50100421906,119805.50100421906,0.0,0,22.755756378173828
423,2016-09-06,119805.50100421906,119805.50100421906,0.0,0,22.971586227416992
424,2016-09-07,119805.50100421906,119805.50100421906,0.0,0,22.966991424560547
425,2016-09-08,119805.50100421906,119805.50100421906,0.0,0,22.797088623046875
426,2016-09-09,119805.50100421906,119805.50100421906,0.0,0,21.146255493164062
427,2016-09-12,119805.50100421906,119805.50100421906,0.0,0,22.06925392150879
428,2016-09-13,119805.50100421906,119805.50100421906,0.0,0,21.109516143798828
429,2016-09-14,119805.50100421906,119805.50100421906,0.0,0,21.070486068725586
430,2016-09-15,119805.50100421906,119805.50100421906,0.0,0,21.708778381347656
431,2016-09-16,119805.50100421906,119805.50100421906,0.0,0,21.442440032958984
432,2016-09-19,119805.50100421906,119805.50100421906,0.0,0,21.4608097076416
433,2016-09-20,119805.50100421906,119805.50100421906,0.0,0,21.46999168395996
434,2016-09-21,119805.50100421906,119805.50100421906,0.0,0,22.174867630004883
435,2016-09-22,119805.50100421906,119805.50100421906,0.0,0,22.592741012573242
436,2016-09-23,119805.50100421906,119805.50100421906,0.0,0,22.22308349609375
437,2016-09-26,119805.50100421906,119805.50100421906,0.0,0,21.69729995727539
438,2016-09-27,119805.50100421906,119805.50100421906,0.0,0,22.092206954956055
439,2016-09-28,119805.50100421906,119805.50100421906,0.0,0,22.42283058166504
440,2016-09-29,119805.50100421906,119805.50100421906,0.0,0,21.79143524169922
441,2016-09-30,119805.50100421906,119805.50100421906,0.0,0,22.31262969970703
442,2016-10-03,119805.50100421906,119805.50100421906,0.0,0,22.101394653320312
443,2016-10-04,119805.50100421906,119805.50100421906,0.0,0,21.809799194335938
444,2016-10-05,119805.50100421906,119805.50100421906,0.0,0,22.06236457824707
445,2016-10-06,119805.50100421906,119805.50100421906,0.0,0,22.124351501464844
446,2016-10-07,119805.50100421906,119805.50100421906,0.0,0,21.897050857543945
447,2016-10-10,119805.50100421906,119805.50100421906,0.0,0,22.213897705078125
448,2016-10-11,119805.50100421906,119805.50100421906,0.0,0,21.403411865234375
449,2016-10-12,119805.50100421906,119805.50100421906,0.0,0,21.476879119873047
450,2016-10-13,119805.50100421906,119805.50100421906,0.0,0,21.265647888183594
451,2016-10-14,119805.50100421906,119805.50100421906,0.0,0,21.274826049804688
452,2016-10-17,119805.50100421906,119805.50100421906,0.0,0,21.063596725463867
453,2016-10-18,119805.50100421906,119805.50100421906,0.0,0,21.428661346435547
454,2016-10-19,119805.50100421906,119805.50100421906,0.0,0,21.605457305908203
455,2016-10-20,119805.50100421906,119805.50100421906,0.0,0,21.49065399169922
456,2016-10-21,119805.50100421906,119805.50100421906,0.0,0,21.518207550048828
457,2016-10-24,119805.50100421906,119805.50100421906,0.0,0,21.7730655670166
458,2016-10-25,119805.50100421906,119805.50100421906,0.0,0,21.589384078979492
459,2016-10-26,119805.50100421906,119805.50100421906,0.0,0,21.447032928466797
460,2016-10-27,119805.50100421906,119805.50100421906,0.0,0,21.27023696899414
461,2016-10-28,119805.50100421906,119805.50100421906,0.0,0,21.070486068725586
462,2016-10-31,119805.50100421906,119805.50100421906,0.0,0,21.04982566833496
463,2016-11-01,119805.50100421906,119805.50100421906,0.0,0,20.61817169189453
464,2016-11-02,119805.50100421906,119805.50100421906,0.0,0,20.230148315429688
465,2016-11-03,119805.50100421906,119805.50100421906,0.0,0,19.959218978881836
466,2016-11-04,119805.50100421906,119805.50100421906,0.0,0,19.874265670776367
467,2016-11-07,119805.50100421906,119805.50100421906,0.0,0,21.176103591918945
468,2016-11-08,119805.50100421906,119805.50100421906,0.0,0,21.472288131713867
469,2016-11-09,119805.50100421906,119805.50100421906,0.0,0,22.161087036132812
470,2016-11-10,119805.50100421906,119805.50100421906,0.0,0,22.303443908691406
471,2016-11-11,119805.50100421906,119805.50100421906,0.0,0,22.177162170410156
472,2016-11-14,119805.50100421906,119805.50100421906,0.0,0,22.21160316467285
473,2016-11-15,119805.50100421906,119805.50100421906,0.0,0,22.719022750854492
474,2016-11-16,119805.50100421906,119805.50100421906,0.0,0,22.631771087646484
475,2016-11-17,119805.50100421906,119805.50100421906,0.0,0,22.94632339477539
476,2016-11-18,119805.50100421906,119805.50100421906,0.0,0,22.79019546508789
477,2016-11-21,119805.50100421906,119805.50100421906,0.0,0,23.29302215576172
478,2016-11-22,119805.50100421906,119805.50100421906,0.0,0,23.446855545043945
479,2016-11-23,119805.50100421906,119805.50100421906,0.0,0,23.490478515625
480,2016-11-25,119805.50100421906,119805.50100421906,0.0,0,23.740747451782227
481,2016-11-28,119805.50100421906,119805.50100421906,0.0,0,23.41242027282715
482,2016-11-29,119805.50100421906,119805.50100421906,0.0,0,23.529510498046875
483,2016-11-30,119805.50100421906,119805.50100421906,0.0,0,23.338943481445312
484,2016-12-01,119805.50100421906,119805.50100421906,0.0,0,23.100162506103516
485,2016-12-02,119805.50100421906,119805.50100421906,0.0,0,23.125411987304688
486,2016-12-05,119805.50100421906,119805.50100421906,0.0,0,23.524917602539062
487,2016-12-06,119805.50100421906,119805.50100421906,0.0,0,23.76370620727539
488,2016-12-07,119805.50100421906,119805.50100421906,0.0,0,24.693592071533203
489,2016-12-08,119805.50100421906,119805.50100421906,0.0,0,24.891042709350586
490,2016-12-09,119805.50100421906,119805.50100421906,0.0,0,25.336471557617188
491,2016-12-12,119805.50100421906,119805.50100421906,0.0,0,25.244632720947266
492,2016-12-13,119805.50100421906,119805.50100421906,0.0,0,25.726797103881836
493,2016-12-14,119805.50100421906,119805.50100421906,0.0,0,25.122943878173828
494,2016-12-15,119805.50100421906,119805.50100421906,0.0,0,25.42142677307129
495,2016-12-16,119805.50100421906,119805.50100421906,0.0,0,25.281370162963867
496,2016-12-19,119805.50100421906,119805.50100421906,0.0,0,25.419130325317383
497,2016-12-20,119805.50100421906,119805.50100421906,0.0,0,25.71531105041504
498,2016-12-21,119805.50100421906,119805.50100421906,0.0,0,25.522451400756836
499,2016-12-22,119805.50100421906,119805.50100421906,0.0,0,25.38698387145996
500,2016-12-23,119805.50100421906,119805.50100421906,0.0,0,25.45586585998535
501,2016-12-27,119805.50100421906,119805.50100421906,0.0,0,25.639541625976562
502,2016-12-28,119805.50100421906,119805.50100421906,0.0,0,25.047170639038086
503,2016-12-29,119805.50100421906,119805.50100421906,0.0,0,25.003551483154297
504,2016-12-30,119805.50100421906,119805.50100421906,0.0,0,24.739511489868164
505,2017-01-03,119805.50100421906,119805.50100421906,0.0,0,25.263002395629883
506,2017-01-04,119805.50100421906,119805.50100421906,0.0,0,25.710721969604492
507,2017-01-05,119805.50100421906,119805.50100421906,0.0,0,25.65102767944336
508,2017-01-06,119805.50100421906,119805.50100421906,0.0,0,25.940322875976562
509,2017-01-09,119805.50100421906,119805.50100421906,0.0,0,25.694650650024414
510,2017-01-10,119805.50100421906,119805.50100421906,0.0,0,25.671682357788086
511,2017-01-11,119805.50100421906,119805.50100421906,0.0,0,25.885223388671875
512,2017-01-12,119805.50100421906,119805.50100421906,0.0,0,25.699241638183594
513,2017-01-13,119805.50100421906,119805.50100421906,0.0,0,25.862260818481445
514,2017-01-17,119805.50100421906,119805.50100421906,0.0,0,25.58444595336914
515,2017-01-18,119805.50100421906,119805.50100421906,0.0,0,25.749757766723633
516,2017-01-19,119805.50100421906,119805.50100421906,0.0,0,25.474231719970703
517,2017-01-20,119805.50100421906,119805.50100421906,0.0,0,25.72450065612793
518,2017-01-23,119805.50100421906,119805.50100421906,0.0,0,25.540813446044922
519,2017-01-24,119805.50100421906,119805.50100421906,0.0,0,26.01609230041504
520,2017-01-25,119805.50100421906,119805.50100421906,0.0,0,26.661272048950195
521,2017-01-26,119805.50100421906,119805.50100421906,0.0,0,26.59927749633789
522,2017-01-27,119805.50100421906,119805.50100421906,0.0,0,26.493663787841797
523,2017-01-30,119805.50100421906,119805.50100421906,0.0,0,26.0137939453125
524,2017-01-31,119805.50100421906,119805.50100421906,0.0,0,25.97935676574707
525,2017-02-01,119805.50100421906,119805.50100421906,0.0,0,26.0137939453125
526,2017-02-02,119805.50100421906,119805.50100421906,0.0,0,26.032163619995117
527,2017-02-03,119805.50100421906,119805.50100421906,0.0,0,26.569433212280273
528,2017-02-06,119805.50100421906,119805.50100421906,0.0,0,26.445446014404297
529,2017-02-07,119805.50100421906,119805.50100421906,0.0,0,26.445446014404297
530,2017-02-08,119805.50100421906,119805.50100421906,0.0,0,26.532691955566406
531,2017-02-09,119805.50100421906,119805.50100421906,0.0,0,27.001083374023438
532,2017-02-10,119805.50100421906,119805.50100421906,0.0,0,27.31334114074707
533,2017-02-13,119805.50100421906,119805.50100421906,0.0,0,27.747285842895508
534,2017-02-14,119805.50100421906,119805.50100421906,0.0,0,28.107757568359375
535,2017-02-15,119805.50100421906,119805.50100421906,0.0,0,28.52103614807129
536,2017-02-16,119805.50100421906,119805.50100421906,0.0,0,28.468229293823242
537,2017-02-17,119805.50100421906,119805.50100421906,0.0,0,28.569255828857422
538,2017-02-21,119805.50100421906,119805.50100421906,0.0,0,29.067487716674805
539,2017-02-22,119805.50100421906,119805.50100421906,0.0,0,29.02386474609375
540,2017-02-23,119805.50100421906,119805.50100421906,0.0,0,29.074377059936523
541,2017-02-24,119805.50100421906,119805.50100421906,0.0,0,29.193771362304688
542,2017-02-27,119805.50100421906,119805.50100421906,0.0,0,29.30168342590332
543,2017-02-28,119805.50100421906,119805.50100421906,0.0,0,29.062896728515625
544,2017-03-01,119805.50100421906,119805.50100421906,0.0,0,30.2683048248291
545,2017-03-02,119805.50100421906,119805.50100421906,0.0,0,29.731040954589844
546,2017-03-03,119805.50100421906,119805.50100421906,0.0,0,29.776948928833008
547,2017-03-06,119805.50100421906,119805.50100421906,0.0,0,29.499135971069336
548,2017-03-07,119805.50100421906,119805.50100421906,0.0,0,29.248876571655273
549,2017-03-08,119805.50100421906,119805.50100421906,0.0,0,29.07897186279297
550,2017-03-09,119805.50100421906,119805.50100421906,0.0,0,29.15703582763672
551,2017-03-10,119805.50100421906,119805.50100421906,0.0,0,29.439443588256836
552,2017-03-13,119805.50100421906,119805.50100421906,0.0,0,29.489952087402344
553,2017-03-14,119805.50100421906,119805.50100421906,0.0,0,29.147844314575195
554,2017-03-15,119805.50100421906,119805.50100421906,0.0,0,29.877981185913086
555,2017-03-16,119805.50100421906,119805.50100421906,0.0,0,29.75629234313965
556,2017-03-17,119805.50100421906,119805.50100421906,0.0,0,29.584089279174805
557,2017-03-20,119805.50100421906,119805.50100421906,0.0,0,29.469295501708984
558,2017-03-21,119805.50100421906,119805.50100421906,0.0,0,28.360313415527344
559,2017-03-22,119805.50100421906,119805.50100421906,0.0,0,28.516443252563477
560,2017-03-23,119805.50100421906,119805.50100421906,0.0,0,28.433792114257812
561,2017-03-24,119805.50100421906,119805.50100421906,0.0,0,28.390169143676758
562,2017-03-27,119805.50100421906,119805.50100421906,0.0,0,28.268478393554688
563,2017-03-28,119805.50100421906,119805.50100421906,0.0,0,28.867734909057617
564,2017-03-29,119805.50100421906,119805.50100421906,0.0,0,28.987125396728516
565,2017-03-30,119805.50100421906,119805.50100421906,0.0,0,29.216733932495117
566,2017-03-31,119805.50100421906,119805.50100421906,0.0,0,29.010086059570312
567,2017-04-03,119805.50100421906,119805.50100421906,0.0,0,28.895286560058594
568,2017-04-04,119805.50100421906,119805.50100421906,0.0,0,28.94120979309082
569,2017-04-05,119805.50100421906,119805.50100421906,0.0,0,28.63583755493164
570,2017-04-06,119805.50100421906,119805.50100421906,0.0,0,28.87921714782715
571,2017-04-07,119805.50100421906,119805.50100421906,0.0,0,28.801151275634766
572,2017-04-10,119805.50100421906,119805.50100421906,0.0,0,28.835590362548828
573,2017-04-11,119805.50100421906,119805.50100421906,0.0,0,28.748342514038086
574,2017-04-12,119805.50100421906,119805.50100421906,0.0,0,28.38327980041504
575,2017-04-13,119805.50100421906,119805.50100421906,0.0,0,27.829940795898438
576,2017-04-17,119805.50100421906,119805.50100421906,0.0,0,28.532516479492188
577,2017-04-18,119805.50100421906,119805.50100421906,0.0,0,28.279956817626953
578,2017-04-19,119805.50100421906,119805.50100421906,0.0,0,28.1284236907959
579,2017-04-20,119805.50100421906,119805.50100421906,0.0,0,28.789674758911133
580,2017-04-21,119805.50100421906,119805.50100421906,0.0,0,28.509559631347656
581,2017-04-24,119805.50100421906,119805.50100421906,0.0,0,29.425662994384766
582,2017-04-25,119805.50100421906,119805.50100421906,0.0,0,29.94685935974121
583,2017-04-26,119805.50100421906,119805.50100421906,0.0,0,29.923904418945312
584,2017-04-27,119805.50100421906,119805.50100421906,0.0,0,29.99507713317871
585,2017-04-28,119805.50100421906,119805.50100421906,0.0,0,29.79302215576172
586,2017-05-01,119805.50100421906,119805.50100421906,0.0,0,29.967529296875
587,2017-05-02,119805.50100421906,119805.50100421906,0.0,0,30.03181266784668
588,2017-05-03,119805.50100421906,119805.50100421906,0.0,0,29.884872436523438
589,2017-05-04,119805.50100421906,119805.50100421906,0.0,0,29.98589324951172
590,2017-05-05,119805.50100421906,119805.50100421906,0.0,0,30.344078063964844
591,2017-05-08,119805.50100421906,119805.50100421906,0.0,0,30.353254318237305
592,2017-05-09,119805.50100421906,119805.50100421906,0.0,0,30.279783248901367
593,2017-05-10,119805.50100421906,119805.50100421906,0.0,0,30.408361434936523
594,2017-05-11,119805.50100421906,119805.50100421906,0.0,0,30.243051528930664
595,2017-05-12,119805.50100421906,119805.50100421906,0.0,0,30.086915969848633
596,2017-05-15,119805.50100421906,119805.50100421906,0.0,0,30.509382247924805
597,2017-05-16,119805.50100421906,119805.50100421906,0.0,0,30.454280853271484
